ImageName,RootImage,Bot,Human
eggs0countACO1 Control 5-3 29 pt89.jpg,ACO1 Control 5-3 29,0,0
eggs0countACO1 Control 5-3 31 pt1.jpg,ACO1 Control 5-3 31,0,0
eggs0countACO1 Control 5-3 20 pt96.jpg,ACO1 Control 5-3 20,0,0
eggs0countAO1 Control 5-3 39 pt89.jpg,AO1 Control 5-3 39,0,0
eggs0countnCO1 Control 5-3 43 pt91.jpg,nCO1 Control 5-3 43,0,0
eggs0countCO1 Control 5-3 45 pt93.jpg,CO1 Control 5-3 45,0,0
eggs0countACO1 Control 5-3 39 pt60.jpg,ACO1 Control 5-3 39,0,0
eggs4countNCO1 Lithium 5-3 44 pt85.jpg,NCO1 Lithium 5-3 44,0,4
eggs0countnCO1 Control 5-3 22 pt80.jpg,nCO1 Control 5-3 22,0,0
eggs0countACO1 Lithium 5-3 39 pt77.jpg,ACO1 Lithium 5-3 39,0,0
eggs0countAO1 Control 5-3 14 pt26.jpg,AO1 Control 5-3 14,0,0
eggs0countAO1 Lithium 5-3 31 pt30.jpg,AO1 Lithium 5-3 31,0,0
eggs0countnCO1 Control 5-3 43 pt94.jpg,nCO1 Control 5-3 43,0,0
eggs0countCO1 Control 5-3 48 pt93.jpg,CO1 Control 5-3 48,0,0
eggs0countACO1 Lithium 5-3 15 pt10.jpg,ACO1 Lithium 5-3 15,0,0
eggs0countCO1 Lithium 5-3 11 pt29.jpg,CO1 Lithium 5-3 11,0,0
eggs0countCO1 Control 5-3 27 pt1.jpg,CO1 Control 5-3 27,0,0
eggs0countACO1 Control 5-3 41 pt74.jpg,ACO1 Control 5-3 41,0,0
eggs0countnCO1 Control 5-3 37 pt94.jpg,nCO1 Control 5-3 37,0,0
eggs0countCO1 Control 5-3 21 pt70.jpg,CO1 Control 5-3 21,0,0
eggs0countAO1 Lithium 5-3 16 pt92.jpg,AO1 Lithium 5-3 16,0,0
eggs0countCO1 Control 5-3 9 pt70.jpg,CO1 Control 5-3 9,0,0
eggs0countCO1 Control 5-3 41 pt25.jpg,CO1 Control 5-3 41,0,0
eggs0countnCO1 Control 5-3 37 pt45.jpg,nCO1 Control 5-3 37,0,0
eggs0countnCO1 Control 5-3 34 pt8.jpg,nCO1 Control 5-3 34,0,0
eggs0countACO1 Lithium 5-3 42 pt99.jpg,ACO1 Lithium 5-3 42,0,0
eggs0countCO1 Control 5-3 8 pt95.jpg,CO1 Control 5-3 8,0,0
eggs0countnCO1 Control 5-3 2 pt16.jpg,nCO1 Control 5-3 2,0,0
eggs0countCO1 Lithium 5-3 23 pt92.jpg,CO1 Lithium 5-3 23,0,0
eggs0countACO1 Lithium 5-3 13 pt37.jpg,ACO1 Lithium 5-3 13,0,0
eggs0countACO1 Lithium 5-3 7 pt59.jpg,ACO1 Lithium 5-3 7,0,0
eggs0countAO1 Lithium 5-3 11 pt10.jpg,AO1 Lithium 5-3 11,0,0
eggs0countCO1 Control 5-3 42 pt21.jpg,CO1 Control 5-3 42,0,0
eggs0countAO1 Lithium 5-3 16 pt90.jpg,AO1 Lithium 5-3 16,0,0
eggs0countCO1 Lithium 5-3 40 pt98.jpg,CO1 Lithium 5-3 40,0,0
eggs0countCO1 Control 5-3 27 pt100.jpg,CO1 Control 5-3 27,0,0
eggs0countACO1 Control 5-3 38(1) pt99.jpg,ACO1 Control 5-3 38(1),0,0
eggs0countCO1 Control 5-3 24 pt100.jpg,CO1 Control 5-3 24,0,0
eggs0countCO1 Control 5-3 23 pt46.jpg,CO1 Control 5-3 23,0,0
eggs0countCO1 Lithium 5-3 17 pt100.jpg,CO1 Lithium 5-3 17,0,0
eggs0countACO1 Control 5-3 11 pt78.jpg,ACO1 Control 5-3 11,0,0
eggs0countACO1 Control 5-3 39 pt100.jpg,ACO1 Control 5-3 39,0,0
eggs3countNCO1 Lithium 5-3 13 pt32.jpg,NCO1 Lithium 5-3 13,0,3
eggs0countCO1 Control 5-3 46 pt7.jpg,CO1 Control 5-3 46,0,0
eggs0countCO1 Lithium 5-3 17 pt62.jpg,CO1 Lithium 5-3 17,0,0
eggs0countACO1 Control 5-3 27 pt13.jpg,ACO1 Control 5-3 27,0,0
eggs0countCO1 Lithium 5-3 10 pt79.jpg,CO1 Lithium 5-3 10,0,0
eggs0countCO1 Control 5-3 10 pt31.jpg,CO1 Control 5-3 10,0,0
eggs0countCO1 Control 5-3 15 pt83.jpg,CO1 Control 5-3 15,0,0
eggs0countACO1 Control 5-3 19 pt99.jpg,ACO1 Control 5-3 19,0,0
eggs0countAO1 Lithium 5-3 49 pt26.jpg,AO1 Lithium 5-3 49,0,0
eggs0countACO1 Lithium 5-3 41 pt97.jpg,ACO1 Lithium 5-3 41,0,0
eggs0countNCO1 Lithium 5-3 2 pt44.jpg,NCO1 Lithium 5-3 2,0,0
eggs3countAO1 Lithium 5-3 49 pt88.jpg,AO1 Lithium 5-3 49,0,3
eggs0countACO1 Control 5-3 16 pt81.jpg,ACO1 Control 5-3 16,0,0
eggs0countnCO1 Control 5-3 49 pt60.jpg,nCO1 Control 5-3 49,0,0
eggs0countACO1 Lithium 5-3 20 pt19.jpg,ACO1 Lithium 5-3 20,0,0
eggs0countNCO1 Lithium 5-3 42 pt98.jpg,NCO1 Lithium 5-3 42,0,0
eggs0countnCO1 Control 5-3 2 pt21.jpg,nCO1 Control 5-3 2,0,0
eggs0countAO1 Lithium 5-3 44 pt90.jpg,AO1 Lithium 5-3 44,0,0
eggs0countCO1 Lithium 5-3 15 pt41.jpg,CO1 Lithium 5-3 15,0,0
eggs0countNCO1 Lithium 5-3 42 pt1.jpg,NCO1 Lithium 5-3 42,0,0
eggs4countCO1 Control 5-3 10 pt64.jpg,CO1 Control 5-3 10,0,4
eggs0countCO1 Control 5-3 30 pt8.jpg,CO1 Control 5-3 30,0,0
eggs0countACO1 Lithium 5-3 8 pt9.jpg,ACO1 Lithium 5-3 8,0,0
eggs0countnCO1 Control 5-3 19 pt98.jpg,nCO1 Control 5-3 19,0,0
eggs0countACO1 Lithium 5-3 18 pt81.jpg,ACO1 Lithium 5-3 18,0,0
eggs1countCO1 Control 5-3 24 pt51.jpg,CO1 Control 5-3 24,0,1
eggs1countACO1 Control 5-3 16 pt59.jpg,ACO1 Control 5-3 16,0,1
eggs0countCO1 Control 5-3 21 pt89.jpg,CO1 Control 5-3 21,0,0
eggs2countCO1 Lithium 5-3 11 pt75.jpg,CO1 Lithium 5-3 11,0,2
eggs2countACO1 Lithium 5-3 9 pt16.jpg,ACO1 Lithium 5-3 9,0,2
eggs2countACO1 Lithium 5-3 23 pt85.jpg,ACO1 Lithium 5-3 23,0,2
eggs0countACO1 Control 5-3 10(1) pt18.jpg,ACO1 Control 5-3 10(1),0,0
eggs0countCO1 Control 5-3 15 pt4.jpg,CO1 Control 5-3 15,0,0
eggs0countCO1 Control 5-3 41 pt90.jpg,CO1 Control 5-3 41,0,0
eggs0countnCO1 Control 5-3 34 pt57.jpg,nCO1 Control 5-3 34,0,0
eggs0countAO1 Lithium 5-3 35 pt2.jpg,AO1 Lithium 5-3 35,0,0
eggs0countnCO1 Control 5-3 49 pt80.jpg,nCO1 Control 5-3 49,0,0
eggs1countACO1 Lithium 5-3 6 pt46.jpg,ACO1 Lithium 5-3 6,0,1
eggs0countCO1 Lithium 5-3 30 pt25.jpg,CO1 Lithium 5-3 30,0,0
eggs0countACO1 Control 5-3 50 pt100.jpg,ACO1 Control 5-3 50,0,0
eggs0countCO1 Control 5-3 8 pt57.jpg,CO1 Control 5-3 8,0,0
eggs0countCO1 Lithium 5-3 42 pt61.jpg,CO1 Lithium 5-3 42,0,0
eggs0countAO1 Lithium 5-3 5 pt19.jpg,AO1 Lithium 5-3 5,0,0
eggs0countAO1 Control 5-3 21 pt67.jpg,AO1 Control 5-3 21,0,0
eggs0countAO1 Lithium 5-3 3 pt22.jpg,AO1 Lithium 5-3 3,0,0
eggs0countNCO1 Lithium 5-3 15 pt89.jpg,NCO1 Lithium 5-3 15,0,0
eggs1countAO1 Control 5-3 41 pt36.jpg,AO1 Control 5-3 41,0,1
eggs0countNCO1 Lithium 5-3 14 pt40.jpg,NCO1 Lithium 5-3 14,0,0
eggs0countAO1 Control 5-3 12 pt99.jpg,AO1 Control 5-3 12,0,0
eggs1countACO1 Control 5-3 17 pt13.jpg,ACO1 Control 5-3 17,0,1
eggs0countAO1 Control 5-3 13 pt79.jpg,AO1 Control 5-3 13,0,0
eggs0countACO1 Control 5-3 44 pt81.jpg,ACO1 Control 5-3 44,0,0
eggs0countnCO1 Control 5-3 48 pt70.jpg,nCO1 Control 5-3 48,0,0
eggs0countACO1 Lithium 5-3 2 pt70.jpg,ACO1 Lithium 5-3 2,0,0
eggs2countACO1 Lithium 5-3 16 pt87.jpg,ACO1 Lithium 5-3 16,0,2
eggs4countNCO1 Lithium 5-3 9 pt68.jpg,NCO1 Lithium 5-3 9,0,4
eggs0countAO1 Control 5-3 15 pt30.jpg,AO1 Control 5-3 15,0,0
eggs0countACO1 Lithium 5-3 13 pt77.jpg,ACO1 Lithium 5-3 13,0,0
eggs0countACO1 Control 5-3 7 pt95.jpg,ACO1 Control 5-3 7,0,0
eggs0countCO1 Lithium 5-3 40 pt91.jpg,CO1 Lithium 5-3 40,0,0
eggs0countnCO1 Control 5-3 15 pt81.jpg,nCO1 Control 5-3 15,0,0
eggs0countCO1 Lithium 5-3 9 pt86.jpg,CO1 Lithium 5-3 9,0,0
eggs0countNCO1 Lithium 5-3 35 pt20.jpg,NCO1 Lithium 5-3 35,0,0
eggs0countCO1 Control 5-3 40 pt23.jpg,CO1 Control 5-3 40,0,0
eggs0countNCO1 Lithium 5-3 22 pt22.jpg,NCO1 Lithium 5-3 22,0,0
eggs0countNCO1 Lithium 5-3 44 pt38.jpg,NCO1 Lithium 5-3 44,0,0
eggs0countnCO1 Control 5-3 29 pt1.jpg,nCO1 Control 5-3 29,0,0
eggs0countAO1 Control 5-3 46 pt80.jpg,AO1 Control 5-3 46,0,0
eggs0countAO1 Lithium 5-3 1 pt12.jpg,AO1 Lithium 5-3 1,0,0
eggs0countCO1 Control 5-3 34 pt81.jpg,CO1 Control 5-3 34,0,0
eggs0countnCO1 Control 5-3 20 pt99.jpg,nCO1 Control 5-3 20,0,0
eggs0countNCO1 Lithium 5-3 33 pt97.jpg,NCO1 Lithium 5-3 33,0,0
eggs0countNCO1 Lithium 5-3 2 pt41.jpg,NCO1 Lithium 5-3 2,0,0
eggs0countnCO1 Control 5-3 17 pt81.jpg,nCO1 Control 5-3 17,0,0
eggs0countCO1 Lithium 5-3 35 pt15.jpg,CO1 Lithium 5-3 35,0,0
eggs1countACO1 Lithium 5-3 29 pt48.jpg,ACO1 Lithium 5-3 29,0,1
eggs0countACO1 Control 5-3 41 pt96.jpg,ACO1 Control 5-3 41,0,0
eggs0countAO1 Control 5-3 13 pt28.jpg,AO1 Control 5-3 13,0,0
eggs0countAO1 Control 5-3 50 pt21.jpg,AO1 Control 5-3 50,0,0
eggs0countACO1 Lithium 5-3 7 pt11.jpg,ACO1 Lithium 5-3 7,0,0
eggs0countCO1 Lithium 5-3 23 pt20.jpg,CO1 Lithium 5-3 23,0,0
eggs0countACO1 Control 5-3 10 pt21.jpg,ACO1 Control 5-3 10,0,0
eggs1countNCO1 Lithium 5-3 12 pt49.jpg,NCO1 Lithium 5-3 12,0,1
eggs0countACO1 Control 5-3 13 pt32.jpg,ACO1 Control 5-3 13,0,0
eggs1countnCO1 Control 5-3 11 pt66.jpg,nCO1 Control 5-3 11,0,1
eggs0countNCO1 Lithium 5-3 22 pt80.jpg,NCO1 Lithium 5-3 22,0,0
eggs0countACO1 Lithium 5-3 41 pt100.jpg,ACO1 Lithium 5-3 41,0,0
eggs0countnCO1 Control 5-3 2 pt83.jpg,nCO1 Control 5-3 2,0,0
eggs0countACO1 Lithium 5-3 48 pt89.jpg,ACO1 Lithium 5-3 48,0,0
eggs0countCO1 Lithium 5-3 2 pt37.jpg,CO1 Lithium 5-3 2,0,0
eggs0countAO1 Lithium 5-3 18 pt98.jpg,AO1 Lithium 5-3 18,0,0
eggs3countACO1 Control 5-3 23 pt39.jpg,ACO1 Control 5-3 23,0,3
eggs0countAO1 Control 5-3 13 pt9.jpg,AO1 Control 5-3 13,0,0
eggs0countNCO1 Lithium 5-3 29 pt36.jpg,NCO1 Lithium 5-3 29,0,0
eggs0countACO1 Control 5-3 43 pt22.jpg,ACO1 Control 5-3 43,0,0
eggs1countNCO1 Lithium 5-3 13 pt52.jpg,NCO1 Lithium 5-3 13,0,1
eggs0countAO1 Lithium 5-3 16 pt82.jpg,AO1 Lithium 5-3 16,0,0
eggs0countAO1 Control 5-3 8 pt9.jpg,AO1 Control 5-3 8,0,0
eggs0countCO1 Control 5-3 34 pt34.jpg,CO1 Control 5-3 34,0,0
eggs0countAO1 Lithium 5-3 16 pt29.jpg,AO1 Lithium 5-3 16,0,0
eggs0countACO1 Lithium 5-3 48 pt59.jpg,ACO1 Lithium 5-3 48,0,0
eggs0countnCO1 Control 5-3 25 pt90.jpg,nCO1 Control 5-3 25,0,0
eggs0countACO1 Lithium 5-3 50 pt93.jpg,ACO1 Lithium 5-3 50,0,0
eggs0countnCO1 Control 5-3 43 pt40.jpg,nCO1 Control 5-3 43,0,0
eggs0countnCO1 Control 5-3 29 pt22.jpg,nCO1 Control 5-3 29,0,0
eggs0countnCO1 Control 5-3 24 pt10.jpg,nCO1 Control 5-3 24,0,0
eggs0countNCO1 Lithium 5-3 42 pt91.jpg,NCO1 Lithium 5-3 42,0,0
eggs0countNCO1 Lithium 5-3 11 pt54.jpg,NCO1 Lithium 5-3 11,0,0
eggs0countnCO1 Control 5-3 35(1) pt100.jpg,nCO1 Control 5-3 35(1),0,0
eggs0countAO1 Control 5-3 7 pt72.jpg,AO1 Control 5-3 7,0,0
eggs1countACO1 Lithium 5-3 9 pt84.jpg,ACO1 Lithium 5-3 9,0,1
eggs0countACO1 Lithium 5-3 39 pt91.jpg,ACO1 Lithium 5-3 39,0,0
eggs0countAO1 Lithium 5-3 3 pt1.jpg,AO1 Lithium 5-3 3,0,0
eggs0countACO1 Lithium 5-3 33 pt67.jpg,ACO1 Lithium 5-3 33,0,0
eggs1countCO1 Lithium 5-3 23 pt5.jpg,CO1 Lithium 5-3 23,0,1
eggs0countnCO1 Control 5-3 7 pt11.jpg,nCO1 Control 5-3 7,0,0
eggs1countACO1 Lithium 5-3 33 pt49.jpg,ACO1 Lithium 5-3 33,0,1
eggs0countNCO1 Lithium 5-3 44 pt82.jpg,NCO1 Lithium 5-3 44,0,0
eggs0countCO1 Lithium 5-3 10 pt80.jpg,CO1 Lithium 5-3 10,0,0
eggs0countNCO1 Lithium 5-3 36 pt70.jpg,NCO1 Lithium 5-3 36,0,0
eggs1countACO1 Control 5-3 15 pt75.jpg,ACO1 Control 5-3 15,0,1
eggs0countnCO1 Control 5-3 32 pt94.jpg,nCO1 Control 5-3 32,0,0
eggs0countnCO1 Control 5-3 10 pt71.jpg,nCO1 Control 5-3 10,0,0
eggs0countAO1 Control 5-3 40 pt40.jpg,AO1 Control 5-3 40,0,0
eggs0countNCO1 Lithium 5-3 19 pt81.jpg,NCO1 Lithium 5-3 19,0,0
eggs0countCO1 Control 5-3 3 pt66.jpg,CO1 Control 5-3 3,0,0
eggs0countACO1 Lithium 5-3 29 pt75.jpg,ACO1 Lithium 5-3 29,0,0
eggs0countnCO1 Control 5-3 41 pt80.jpg,nCO1 Control 5-3 41,0,0
eggs0countNCO1 Lithium 5-3 1 pt57.jpg,NCO1 Lithium 5-3 1,0,0
eggs0countACO1 Lithium 5-3 37 pt91.jpg,ACO1 Lithium 5-3 37,0,0
eggs0countAO1 Lithium 5-3 8 pt49.jpg,AO1 Lithium 5-3 8,0,0
eggs0countAO1 Control 5-3 35 pt2.jpg,AO1 Control 5-3 35,0,0
eggs0countnCO1 Control 5-3 12 pt81.jpg,nCO1 Control 5-3 12,0,0
eggs0countCO1 Lithium 5-3 46 pt76.jpg,CO1 Lithium 5-3 46,0,0
eggs1countNCO1 Lithium 5-3 49 pt42.jpg,NCO1 Lithium 5-3 49,0,1
eggs0countACO1 Control 5-3 50 pt70.jpg,ACO1 Control 5-3 50,0,0
eggs0countnCO1 Control 5-3 21 pt70.jpg,nCO1 Control 5-3 21,0,0
eggs0countCO1 Lithium 5-3 3 pt21.jpg,CO1 Lithium 5-3 3,0,0
eggs0countAO1 Lithium 5-3 33 pt16.jpg,AO1 Lithium 5-3 33,0,0
eggs0countACO1 Lithium 5-3 17 pt33.jpg,ACO1 Lithium 5-3 17,0,0
eggs0countCO1 Control 5-3 15 pt92.jpg,CO1 Control 5-3 15,0,0
eggs0countnCO1 Control 5-3 38 pt78.jpg,nCO1 Control 5-3 38,0,0
eggs0countCO1 Lithium 5-3 8 pt94.jpg,CO1 Lithium 5-3 8,0,0
eggs3countACO1 Control 5-3 19 pt57.jpg,ACO1 Control 5-3 19,0,3
eggs0countCO1 Control 5-3 28 pt71.jpg,CO1 Control 5-3 28,0,0
eggs0countAO1 Control 5-3 46 pt25.jpg,AO1 Control 5-3 46,0,0
eggs0countACO1 Control 5-3 17 pt59.jpg,ACO1 Control 5-3 17,0,0
eggs0countAO1 Control 5-3 40 pt10.jpg,AO1 Control 5-3 40,0,0
eggs0countACO1 Lithium 5-3 43 pt81.jpg,ACO1 Lithium 5-3 43,0,0
eggs0countnCO1 Control 5-3 38 pt39.jpg,nCO1 Control 5-3 38,0,0
eggs0countACO1 Control 5-3 41 pt5.jpg,ACO1 Control 5-3 41,0,0
eggs0countACO1 Control 5-3 15 pt89.jpg,ACO1 Control 5-3 15,0,0
eggs0countnCO1 Control 5-3 43 pt96.jpg,nCO1 Control 5-3 43,0,0
eggs3countnCO1 Control 5-3 19 pt54.jpg,nCO1 Control 5-3 19,0,3
eggs0countACO1 Control 5-3 44 pt27.jpg,ACO1 Control 5-3 44,0,0
eggs0countACO1 Control 5-3 20 pt17.jpg,ACO1 Control 5-3 20,0,0
eggs0countAO1 Lithium 5-3 29 pt74.jpg,AO1 Lithium 5-3 29,0,0
eggs0countACO1 Control 5-3 50 pt59.jpg,ACO1 Control 5-3 50,0,0
eggs0countAO1 Lithium 5-3 50 pt45.jpg,AO1 Lithium 5-3 50,0,0
eggs0countAO1 Lithium 5-3 3 pt30.jpg,AO1 Lithium 5-3 3,0,0
eggs0countAO1 Lithium 5-3 42 pt89.jpg,AO1 Lithium 5-3 42,0,0
eggs0countAO1 Control 5-3 42 pt30.jpg,AO1 Control 5-3 42,0,0
eggs0countnCO1 Control 5-3 20 pt61.jpg,nCO1 Control 5-3 20,0,0
eggs2countACO1 Control 5-3 16 pt33.jpg,ACO1 Control 5-3 16,0,2
eggs0countACO1 Control 5-3 36 pt91.jpg,ACO1 Control 5-3 36,0,0
eggs0countNCO1 Lithium 5-3 17 pt94.jpg,NCO1 Lithium 5-3 17,0,0
eggs2countnCO1 Control 5-3 2 pt55.jpg,nCO1 Control 5-3 2,0,2
eggs0countAO1 Control 5-3 48 pt32.jpg,AO1 Control 5-3 48,0,0
eggs0countAO1 Control 5-3 29 pt51.jpg,AO1 Control 5-3 29,0,0
eggs0countCO1 Control 5-3 29 pt76.jpg,CO1 Control 5-3 29,0,0
eggs0countACO1 Lithium 5-3 36 pt99.jpg,ACO1 Lithium 5-3 36,0,0
eggs0countCO1 Control 5-3 41 pt91.jpg,CO1 Control 5-3 41,0,0
eggs5countnCO1 Control 5-3 43 pt16.jpg,nCO1 Control 5-3 43,0,5
eggs0countAO1 Lithium 5-3 7 pt33.jpg,AO1 Lithium 5-3 7,0,0
eggs0countCO1 Control 5-3 39 pt91.jpg,CO1 Control 5-3 39,0,0
eggs0countAO1 Control 5-3 14 pt53.jpg,AO1 Control 5-3 14,0,0
eggs0countAO1 Lithium 5-3 12 pt91.jpg,AO1 Lithium 5-3 12,0,0
eggs0countnCO1 Control 5-3 5 pt19.jpg,nCO1 Control 5-3 5,0,0
eggs0countNCO1 Lithium 5-3 14 pt27.jpg,NCO1 Lithium 5-3 14,0,0
eggs0countAO1 Lithium 5-3 49 pt61.jpg,AO1 Lithium 5-3 49,0,0
eggs0countACO1 Control 5-3 10(1) pt2.jpg,ACO1 Control 5-3 10(1),0,0
eggs0countNCO1 Lithium 5-3 5 pt2.jpg,NCO1 Lithium 5-3 5,0,0
eggs0countCO1 Lithium 5-3 11 pt39.jpg,CO1 Lithium 5-3 11,0,0
eggs0countACO1 Control 5-3 22 pt46.jpg,ACO1 Control 5-3 22,0,0
eggs0countACO1 Lithium 5-3 43 pt1.jpg,ACO1 Lithium 5-3 43,0,0
eggs9countAO1 Lithium 5-3 47 pt4.jpg,AO1 Lithium 5-3 47,0,9
eggs0countACO1 Control 5-3 12 pt21.jpg,ACO1 Control 5-3 12,0,0
eggs2countnCO1 Control 5-3 50 pt32.jpg,nCO1 Control 5-3 50,0,2
eggs0countCO1 Control 5-3 16 pt92.jpg,CO1 Control 5-3 16,0,0
eggs0countnCO1 Control 5-3 17 pt91.jpg,nCO1 Control 5-3 17,0,0
eggs0countNCO1 Lithium 5-3 44 pt97.jpg,NCO1 Lithium 5-3 44,0,0
eggs0countACO1 Lithium 5-3 37 pt98.jpg,ACO1 Lithium 5-3 37,0,0
eggs1countCO1 Control 5-3 45 pt36.jpg,CO1 Control 5-3 45,0,1
eggs0countNCO1 Lithium 5-3 49 pt9.jpg,NCO1 Lithium 5-3 49,0,0
eggs0countAO1 Lithium 5-3 16 pt93.jpg,AO1 Lithium 5-3 16,0,0
eggs0countAO1 Lithium 5-3 31 pt1.jpg,AO1 Lithium 5-3 31,0,0
eggs0countNCO1 Lithium 5-3 11 pt35.jpg,NCO1 Lithium 5-3 11,0,0
eggs1countCO1 Lithium 5-3 21 pt85.jpg,CO1 Lithium 5-3 21,0,1
eggs1countNCO1 Lithium 5-3 23 pt38.jpg,NCO1 Lithium 5-3 23,0,1
eggs0countAO1 Lithium 5-3 7 pt67.jpg,AO1 Lithium 5-3 7,0,0
eggs3countNCO1 Lithium 5-3 40 pt60.jpg,NCO1 Lithium 5-3 40,0,3
eggs0countNCO1 Lithium 5-3 45 pt3.jpg,NCO1 Lithium 5-3 45,0,0
eggs0countCO1 Control 5-3 46 pt95.jpg,CO1 Control 5-3 46,0,0
eggs0countACO1 Lithium 5-3 1 pt39.jpg,ACO1 Lithium 5-3 1,0,0
eggs1countCO1 Lithium 5-3 37 pt69.jpg,CO1 Lithium 5-3 37,0,1
eggs1countCO1 Control 5-3 8 pt53.jpg,CO1 Control 5-3 8,0,1
eggs0countAO1 Control 5-3 13 pt40.jpg,AO1 Control 5-3 13,0,0
eggs0countACO1 Control 5-3 10 pt84.jpg,ACO1 Control 5-3 10,0,0
eggs0countAO1 Lithium 5-3 14 pt91.jpg,AO1 Lithium 5-3 14,0,0
eggs0countAO1 Lithium 5-3 16 pt40.jpg,AO1 Lithium 5-3 16,0,0
eggs0countACO1 Lithium 5-3 27 pt9.jpg,ACO1 Lithium 5-3 27,0,0
eggs0countAO1 Lithium 5-3 7 pt21.jpg,AO1 Lithium 5-3 7,0,0
eggs0countAO1 Lithium 5-3 7 pt9.jpg,AO1 Lithium 5-3 7,0,0
eggs0countCO1 Lithium 5-3 2 pt20.jpg,CO1 Lithium 5-3 2,0,0
eggs0countCO1 Control 5-3 32 pt93.jpg,CO1 Control 5-3 32,0,0
eggs0countnCO1 Control 5-3 10 pt45.jpg,nCO1 Control 5-3 10,0,0
eggs0countACO1 Lithium 5-3 42 pt21.jpg,ACO1 Lithium 5-3 42,0,0
eggs0countACO1 Control 5-3 31 pt90.jpg,ACO1 Control 5-3 31,0,0
eggs0countnCO1 Control 5-3 21 pt79.jpg,nCO1 Control 5-3 21,0,0
eggs0countACO1 Control 5-3 7 pt100.jpg,ACO1 Control 5-3 7,0,0
eggs0countAO1 Control 5-3 14 pt42.jpg,AO1 Control 5-3 14,0,0
eggs1countACO1 Lithium 5-3 15 pt59.jpg,ACO1 Lithium 5-3 15,0,1
eggs0countCO1 Lithium 5-3 46 pt89.jpg,CO1 Lithium 5-3 46,0,0
eggs0countACO1 Lithium 5-3 23 pt91.jpg,ACO1 Lithium 5-3 23,0,0
eggs0countACO1 Control 5-3 12 pt56.jpg,ACO1 Control 5-3 12,0,0
eggs0countAO1 Lithium 5-3 17 pt21.jpg,AO1 Lithium 5-3 17,0,0
eggs0countNCO1 Lithium 5-3 38 pt70.jpg,NCO1 Lithium 5-3 38,0,0
eggs0countAO1 Control 5-3 16 pt100.jpg,AO1 Control 5-3 16,0,0
eggs0countAO1 Control 5-3 41 pt95.jpg,AO1 Control 5-3 41,0,0
eggs0countACO1 Control 5-3 10 pt74.jpg,ACO1 Control 5-3 10,0,0
eggs0countNCO1 Lithium 5-3 4 pt86.jpg,NCO1 Lithium 5-3 4,0,0
eggs0countCO1 Lithium 5-3 17(1) pt89.jpg,CO1 Lithium 5-3 17(1),0,0
eggs0countCO1 Control 5-3 35 pt30.jpg,CO1 Control 5-3 35,0,0
eggs0countnCO1 Control 5-3 50 pt91.jpg,nCO1 Control 5-3 50,0,0
eggs0countCO1 Control 5-3 37 pt98.jpg,CO1 Control 5-3 37,0,0
eggs0countAO1 Control 5-3 5 pt20.jpg,AO1 Control 5-3 5,0,0
eggs0countNCO1 Lithium 5-3 28 pt53.jpg,NCO1 Lithium 5-3 28,0,0
eggs0countNCO1 Lithium 5-3 6 pt98.jpg,NCO1 Lithium 5-3 6,0,0
eggs0countNCO1 Lithium 5-3 22 pt7.jpg,NCO1 Lithium 5-3 22,0,0
eggs0countAO1 Lithium 5-3 38 pt91.jpg,AO1 Lithium 5-3 38,0,0
eggs0countCO1 Control 5-3 44 pt7.jpg,CO1 Control 5-3 44,0,0
eggs1countAO1 Lithium 5-3 1 pt23.jpg,AO1 Lithium 5-3 1,0,1
eggs0countCO1 Control 5-3 8 pt89.jpg,CO1 Control 5-3 8,0,0
eggs0countAO1 Control 5-3 47 pt66.jpg,AO1 Control 5-3 47,0,0
eggs0countCO1 Control 5-3 23 pt99.jpg,CO1 Control 5-3 23,0,0
eggs0countACO1 Control 5-3 12 pt69.jpg,ACO1 Control 5-3 12,0,0
eggs0countCO1 Lithium 5-3 8 pt21.jpg,CO1 Lithium 5-3 8,0,0
eggs1countNCO1 Lithium 5-3 42 pt15.jpg,NCO1 Lithium 5-3 42,0,1
eggs0countNCO1 Lithium 5-3 19 pt68.jpg,NCO1 Lithium 5-3 19,0,0
eggs0countnCO1 Control 5-3 38 pt80.jpg,nCO1 Control 5-3 38,0,0
eggs0countACO1 Control 5-3 10 pt20.jpg,ACO1 Control 5-3 10,0,0
eggs1countNCO1 Lithium 5-3 45 pt32.jpg,NCO1 Lithium 5-3 45,0,1
eggs0countnCO1 Control 5-3 5 pt3.jpg,nCO1 Control 5-3 5,0,0
eggs0countAO1 Control 5-3 18 pt92.jpg,AO1 Control 5-3 18,0,0
eggs0countnCO1 Control 5-3 20 pt28.jpg,nCO1 Control 5-3 20,0,0
eggs0countnCO1 Control 5-3 12 pt1.jpg,nCO1 Control 5-3 12,0,0
eggs0countCO1 Lithium 5-3 43 pt94.jpg,CO1 Lithium 5-3 43,0,0
eggs0countAO1 Lithium 5-3 20 pt86.jpg,AO1 Lithium 5-3 20,0,0
eggs0countCO1 Lithium 5-3 44 pt19.jpg,CO1 Lithium 5-3 44,0,0
eggs0countACO1 Control 5-3 46 pt95.jpg,ACO1 Control 5-3 46,0,0
eggs0countACO1 Control 5-3 21 pt90.jpg,ACO1 Control 5-3 21,0,0
eggs0countCO1 Control 5-3 15 pt2.jpg,CO1 Control 5-3 15,0,0
eggs0countAO1 Control 5-3 34 pt4.jpg,AO1 Control 5-3 34,0,0
